Unnamed: 0,index,claim_id,patent_application_id,cited_document_id,text,text_b,label,date,DIznQ_0
1112913.0,1112913.0,77962_1,EP2677430A1,EP2107449,The connection management method according to claim 6 wherein enabling the logical path between the local device and the second relay device according to a third communication state between the first relay device and a fourth relay device for relaying a logical path different from the logical path relayed by the first relay device S17.,In addition different types of disks such as FC Fibre Channel disks and SATA Serial AT Attachment disks may also coexist in the storage apparatus 30.,1.0,20131225.0,0.11546525812267572
4622257.0,4622257.0,135895_1,EP3109783A1,EP2945087,The system of any preceding claim wherein the workflow of the medical procedure is controlled at least in part by the control.,Heuristic learning involves learning from previous surgical procedures so that after a step in the medical procedure is overridden a few times a rule is adapted that going forward the step in the medical procedure is overridden.In certain embodiments the heuristic learning is adapted to a users preferences.,1.0,20161228.0,0.2438792824108611
4595788.0,4595788.0,105078_0,EP3109783A1,EP1769771,The system of any preceding claim further comprising a hazard mitigation module wherein the hazard mitigation module filters out user input that is not appropriate in the particular stage of the medical procedure.,Referring now to FIGS.20a and 20b an algorithm 400 for assisting a surgeon in performing an orthopaedic surgical procedure may be executed by the CAOS system 300.The algorithm 400 may be embodied as a software program stored in the memory device 336 and executed by the processor 334 of the controller 320.The algorithm 400 begins with process step 402 in which the CAOS system 300 is initialized.During process step 402 the settings and preferences such as the video settings of the display device 334 of the system 300 may be selected.Additionally devices of the system 300 such as the camera head 322 and the touch screen of the display device 346 may be calibrated.,0.0,20161228.0,0.4391337916350265
1252227.0,1252227.0,82170_1,EP2695715A1,EP2421089,The device module manufacturing method according to claim 8 wherein the leadout portion 920 includes a fixed portion 921 contiguous with theembedded portion 910 and a free portion 922 contiguous with the fixed portion the placing in the cavity includes disposing the fixed portion of the leadout portion in midair in the cavity the holding between the first 50 and second 60 dies includes holding the free portion of the leadout portion between the first and second dies and the injection R of the plastic material includes injecting the plastic material onto the base 100 in the cavity to insertmold the device 300 the embedded portion of the external connection and the fixed portion of the leadout portion of the external connection in the plastic material.,,1.0,20140212.0,0.5644876066228149
3038218.0,3038218.0,126492_1,EP2933477A1,EP2604853,The method 200 of claim 9 or claim 10 further comprising determining a speed sensitivity and a thrust sensitivity by calculating at least one partial derivative of the actual thrust or the actual speed with respect to the operating point and one or more control actuations and utilizing the speed sensitivity and the thrust sensitivity in the multivariable control.,A thrust setpoint calculated for a wind turbine can be used by that wind turbine in a number of ways.To this end using equation 1 above with the thrust setpoint as FTHRUST the wind turbine controller can determine a new CT value which in turn can be converted into relevant control signals for the various controllable parts of the wind turbine for example to adjust the blade pitch angle or the yaw angle so that the thrust force acting on the rotor disc is reduced.To this end the wind turbine controller can consult predefined operating trajectories and lookup tables from which it can obtain appropriate control parameters for the relevant controllable elements of the wind turbine.In this way the wind turbine controller can convert the new thrust setpoint into control signals that not only ensure that the maximum thrust level should not be exceeded but also honour the momentary voltage andor power references or setpoints that apply.,1.0,20151021.0,0.7076595361620976
4360881.0,4360881.0,166697_0,EP3088597A1,EP1486605,The clothes dryer according to claim 11 characterized in that the inlet 353 of the annular airflow passage 35 is provided in a tangent direction of the annular airflow passage 35.,The air duct 30 of the clothesdrying unit 20 has a first duct part 31 and a second duct part 32.The first duct part 31 of the air duct 30 is arranged at a rear end of the drum 2 to reduce the humidity of the air flowing from the clothes contained in the rotary tub 3.The second duct part 32 is arranged at a top of the water tub 2 to heat the air flowing from the first duct part 31 thus changing the humid air into the high temperature dry air prior to feeding the air into the drum 2.,0.0,,0.38121508723565767
1542849.0,1542849.0,67650_1,EP2744218A1,EP2495986,The method as claimed in claim 10 wherein the UI screen 610 information comprises information on a plurality of keys 621 622 721 722 723 724 725 821 822 823 824 to control the first application and comprises arrangement information of the plurality of keys.,The user interface unit 220 receives a user command to select and control the abovementioned control mode and application mode.Herein the user interface unit 220 may be embodied as a touch screen integrally formed with the display unit 210 as described above.,1.0,20140618.0,0.2053701795189813
1968335.0,1968335.0,45358_0,EP2808603A1,EP2481973,A luminaire 10 comprising a lamp device 11 according to any one of claims 1 to 4 and an equipment main body 82 including a socket 83 to which the lamp device 11 is connected.,A peripheral portion of the cap surface 42 is formed to have a predetermined thickness which is the same as the peripheral surface portion 43 and part of a lower surface of the cap surface 42 for example a center portion of the cap surface 42 is thicker than the peripheral portion and is formed integrally with a lightemitting module mounting portion 46 projecting from the lower surface of the cap surface 42 toward the opening 28a of the housing 21 that is in the direction of irradiation of the light beam.,0.0,20141203.0,0.6524276438704434
631997.0,631997.0,29585_0,EP2591879A1,EP2039464,A machine 10 as claimed in claim 1 wherein the traversing means 14 15 comprise two horizontal aligned transfer beams 16 17 on the outside of each of which there being provided a relative series of motorized wheels 18 on which the rectilinear lower edge20 of the sheets 19 fed to the machine 10 is intended to rest.,In this condition the pushers 426 intervene and lift the sheet separating it from the rollers 302a and placing its base oriented along the axis H perfectly at right angles to the axis V of the section S.The reaching of this condition which is verified by the sensors 431 thus providesclearance for the positioning of the sucker carriages along the axis H which are arranged by distributing themselves according to the dimensions of the glass sheet 1 the information needed to perform this positioning correctly is derived from the process logic system which knows the dimensions and shape of the unfinished glass sheet 1 as an input data item together with the input data item of the finished dimensions required once grinding has been performed all these inputs both the ones referred to the unfinished dimensions and those referred to the finished dimensions are acquired by means of a keyboard FD net scanner et cetera.Once all or some of the sucker carriages 401 402 403 are positioned and all or some sucker trucks 401a 401b 402a 402b 403a 403b are fully located at the glass sheet 1 they are moved closer by means of the action of the pneumatic cylinders 401c 401d 402c 402d 403c 403d and the corresponding ejectors 424 are activated to couple the corresponding suckers to the glass sheet 1.,0.0,20130515.0,0.6255840608806417
2779830.0,2779830.0,84544_0,EP2908468A1,EP957432,A method according to any one of the preceding claims and comprising at step d discarding one or more of said identified requests when the number of identified requests exceeds some predefined threshold and evolving only the remaining identified requests.,In accordance with the foregoing description it can be seen that the AMA probe 201 may be implemented to generate transaction records 311 which are iteratively appended to a repository which may be local 305 or centralized 306.The centralized version of this repository 306 will include a history of application service transaction records 311 for each monitored application program 203 on each server computer 202 being probed in a distributed computing system 100.A further feature of the present invention relates to a method system and program product for providing this stored information to users of the distributed computing environment 100.Another feature of the present invention relates to a method system and program product for processing the alerts 308 generated by the AMA probe code 303 and for reporting the alert conditions to support personnel.,0.0,20150819.0,0.5388131007548872
3600267.0,3600267.0,150480_1,EP3001174A1,EP2784480,The blood analyzer of any among claims 1 through 10 wherein the red blood cell count is obtained using a first part of the measurement sample and the white blood cell count is obtained using a second part which is larger than the first part of the measurement sample.,Returning back to Fig.2 the forward scattered light signal the side scattered light signal and the fluorescence signal acquired by the optical detector D are transmitted to the information processing unit 4.Theinformation processing unit 4 executes analysis based on the received signals.,1.0,20160330.0,0.5081622012809449
2347939.0,2347939.0,88435_0,EP2857686A1,EP2631563,The scroll compressor according to claim 1 or 2 wherein the second inflow part is disposed at a position at which the first extension line 11 connecting the central portion of the fixed scroll to the central portion of the suction part rotates by a second preset angle in the rotation direction of the compression chamber.,When the air conditioner 1 performs a cooling operation the refrigerant is compressed in the compressor 10.Then the refrigerant passes through the passage switch part 15 and is condensed in the outdoor heat exchanger 20.Thereafter the refrigerant is expanded in the second expansion device 35 and then is evaporated in the indoor heat exchanger 60.,0.0,20150408.0,0.3066909844552763
348816.0,348816.0,5542_0,EP2535877A1,EP1367544,The coin store of claim 13 further comprising an inclined surface 50 within an area defined by the inner wall 44 oriented to direct coins toward the exit 26 in the bottom plate 24 of the drum 20.,The coin discriminated to be an acceptable coin which is a currently circulated genuine coin whose damage level is equal to or lower than the reference damage level and fed onto the coin dispensing belt 25 is transported toward the coin receiving and dispensing opening 1 since the pulleys 25a 25a around which the coin dispensing belt 25 is wound are rotated clockwise in Figure 2 and it is delivered onto the coin lift belt 27.,0.0,20121219.0,0.7649446047862832
3272926.0,3272926.0,78710_0,EP2961201A1,EP2536173,Method for transmitting data according to claim 1 or 2 further comprising the steps receiving a signal requesting full frame transmission mode and transmitting additional information regarding address data ID of the device.,In an aspect a method of transmitting data by a machinetomachine M2M device in a wireless communication system is provided.The method includes transmitting a first ranging request message to a base station the first ranging request message including a M2Mshort message service SMS request indicating that the M2M device has a M2M SMS to transmit receiving a first ranging response message from the base station the first ranging response message including a M2M SMS response a basic connection identifier CID and a temporary CID timer the M2M SMS response being correspond to the M2M SMS request and informing the M2M device whether the M2M SMS request is accepted or not the basic CID and the temporary CID timer being used for resource allocation transmitting a second ranging request message to the base station if the M2M SMS request is accepted by the base station the second ranging request message including the M2M SMS based on the basic CID and receiving a second ranging response message from the base station the second ranging response message including a M2M SMS confirmation indicating whether the reception of the M2M SMS is successful or not by the base station.,0.0,20151230.0,0.2655190706482512
3149959.0,3149959.0,70609_0,EP2947110A1,EP2692765,The process of any of Claims 113 wherein the catalyst comprises at least one of the foregoing tetramethyl phosphonium hydroxide tetramethyl phosphonium acetate tetramethyl phosphonium formate tetrabutyl phosphonium hydroxide tetrabutyl phosphonium acetate TBPA tetraphenyl phosphonium acetate TPPA tetraphenyl phosphonium phenoxide.,If the temperature is too high thermal deterioration may be accelerated to increase a heterostructure or a colored component leading to worsening of the quality of the resin.On the other hand if the temperature is too low since the reaction rate drops the productivity may be reduced.,0.0,20151125.0,0.17230789305764804
4054412.0,4054412.0,162116_0,EP3051125A1,EP2484897,The rotor blade 16 of any preceding claim wherein each of the airflow modifying elements 34 comprise a substantially trapezoidal crosssectional shape.,Fig.5 shows a perspective view of the VG device 70 where the inner side 72 of the base 71 can be seen.The inner side 72 of the base 71 is provided with a recess 74 or undercut.The recess 74 has a perimeter which is parallel to a perimeter of the base 71.Thus the perimeter of the recess 74 is also trapeziumshaped with sides which are parallel to the first end 75 second end 76 first side 77 and second side 78 of the base.The recess 74 is thus surrounded by a surround wall 82.The surrounding wall 82 is adapted to protect an adhesive arranged within the recess 74 so that the VG device 70 when mounted on the exterior of the wind turbine blade does not become ripped loose from the exterior of the wind turbine blade.,0.0,20160803.0,0.9168504453393279
309123.0,309123.0,5675_1,EP2527882A1,EP2317376,The optical filter according to any one of the preceding claims wherein the lens sections 23 have a spacingtopitch ratio ranging from 0.5 to 0.95.,FIGS.11 and 12 are reference views for explaining cyan wavelengthabsorbing materials and orange wavelengthabsorbing materials,1.0,20121128.0,0.41315984147770113
1589761.0,1589761.0,69130_1,EP2750410A1,EP2088802,A hearing aid with a processor configured to perform a method according to any of the previous claims.,The directiondependent timefrequency mask may be binary and the directiondependent timefrequency mask may be 1 for timefrequency coefficients belonging to the target signal and 0 for timefrequency coefficients belonging to the noise signal.When the directiondependent timefrequency mask is binary it is possible to perform and simplify the assignment of the timefrequency coefficients as either belonging to the target source or to a noiseinterferer source.Hence it allows a binary mask to be estimated which will improve speech intelligibility for the hearing aid user.,1.0,20140702.0,0.9304394535334392
3810238.0,3810238.0,148389_0,EP3026835A1,EP2665215,Communication user equipment A configured to operate in a cellular network supporting uplink and downlink communication on one frequency band in a timedivision manner the cellular network comprising a plurality of base stations including at least one active base station BS which is the base station the communication user equipment A is camping on the communication user equipment A is adapted to detect a jamming transmitter the communication user equipment A further comprising a channel detection unit a measuring unit and an analyzing unit whereinthe channel detection unit being configured to detect that at least one downlink radio channel from the active base station BS is not decodablethe measuring unit being configured to measure signal levels received on said downlink radio channel for a plurality of time unitsthe analyzing unit being configured to in response to the channel detection unit indicating that the downlink radio channel is not decodableanalyze said signal level measurements measured by the measuring unit the analyzing unit is further configured in case at least one time unit is detected with a signal level exceeding a predefined threshold to detect a jamming transmitter J by verifying the condition that in a predefined amount of successive time units the pattern of a first time unit with signal levelexceeding the predefined threshold directly followed by a second time unit with a signal level below the predefined threshold is not detected.,The Radio Link Quality data can be used as Good Reference by the JD.,0.0,20160601.0,0.4375130275657113
4894326.0,4894326.0,141440_1,EP3136543A1,EP2804290,A multiple coil structure in accordance with any of claims 1 to 4 further comprising a first ferrite which is positioned beneath the respective coils and portions thereof found in the area which encompasses the inner charging coil and the portion of the near field communication coil located within the inner boundary of the inner charging coil and a second ferrite of a type different than the first ferrite where the second ferrite is positioned beneath the respective coils and portions thereof found in the area which encompasses the outer charging coil and the portion of the near field communication coil located outside the outer boundary of the inner charging coil.,Therefore the present invention has been made in view of the above problems and it is an object of the present invention to provide a design structure of a wireless power reception unit in order to effectively receive power transmitted from a wireless power transmission unit in a wireless charging system and specifically to provide a new shape of a coil and a structure of selecting and designing the coil.,1.0,,0.3824547305508439
1738138.0,1738138.0,18430_1,EP2775462A1,EP2549449,The system of claim 1 wherein the EGM further comprises an identification code and further wherein the mobile device initiates a remote access mode session by reading the identification code and transmitting a signal to theEGM including the identification code requesting that the EGM initiate a remote access mode session.,Various alternative network topologies can be used to implement different embodiments of the disclosure andor to accommodate varying numbers of networked devices.For example gaming establishments with large numbers of gaming machines721 may require multiple instances of some network devices e.g.of main network device 725 which combines switching and routing functionality in this example andor the inclusion of other network devices not shown in Figure 7.Some implementations of the disclosure may include one or more middleware servers disposed between kiosks 777 RFID switches 719 andor bank switches 715 and one or more devices in computer room 720 e.g.a corresponding server.Such middleware servers can provide various useful functions including but not limited to the filtering andor aggregation of data received from switches from individual gaming machines and from other devices.Some implementations of the disclosure include loadbalancing methods and devices for managing network traffic.,1.0,20140910.0,
515736.0,515736.0,24384_0,EP2571295A1,EP1096232,The information processing system 10 according to claim 5 or claim 6 wherein the task management unit 49 of the second mobile information terminal 12 manages whether tasks created in the second mobile information terminal 12 and tasks acquired from the server 14 are executed by the user of the second mobile information terminal 12 and wherein the second mobile information terminal 12 further comprises a special benefit granting unit 57 configured to grant different special benefits to the user depending on whether a task created in the second mobile information terminal 12 is executed or a task acquired from the server 14 is executed.,After that the system controller 103 changes this map display shown in FIG.9B on the display 95 back to the normal map display shown in FIG.8B step S36.In this case as one method the system controller 103 may control the display 95 to display the map surrounding the item at the step S34 for a predetermined time period and then change it back to the normal map display automatically after the elapse of this time period.Alternatively the system controller 103 may control the display 95 to display the map surrounding the item at the step S34 until an instruction to stop it is inputted by the user and then change it back to the normal map display when the this instruction is inputted.,0.0,20130320.0,0.06659371370634226
1287764.0,1287764.0,11549_1,EP2706498A1,EP2383688,A computer program comprising code adapted to cause the method according to any of claims 18 when executed on a dataprocessing system.,Embodiments provide tagbased personalization methods apparatuses and systems that allow an accountspecific mode to be activated on a computing device such as a digital kiosk without requiring the computing device to intermediate in the authentication portion of the personalization process.A mobile device may capture an image of a display tagsuch as a twodimensional 2D color bar codethat is or has been displayed on a kiosks display.The mobile device in response to the capture of the display tag image may transmit data associated with the display tag image to an authentication server.The authentication server may identify the kiosk based on the associated data identify an account associated with the mobile device and send instructions to the kiosk to activate an accountspecific mode e.g.a personalized user experience associated with the account.The account may be identified by an account identifier.,1.0,20140312.0,0.18836567965743467
705234.0,705234.0,39543_1,EP2604479A1,EP1797782,A device according to claim 1 or claim 2 characterized in that said set 11 of protection inflatable members 15 20 25 is arranged in a cover 60 including zones of weakness to allow the protection inflatable members to be deployed.,When the airbag which is the object of this invention is installed in the headrest 2 of an automobile as portrayed in Figures 10 and 11 the airbag may be installed in an intermediate position of the headrest in such a way that the lower part 18 easily broken is in an optimal position in the proximity of the cervical zone of the user.In this case it is preferable to have available means which oblige this optimal position.,1.0,20130619.0,0.40907513020572095
442854.0,442854.0,21758_1,EP2555004A1,EP2071701,An apparatus comprising at least one power monitor comprising a set of input terminals at which to receive input power and a set of output terminals at which to provide output power a switch circuit electrically interposed between the input and output terminals and compelled into a conductive state and a nonconductive state in accordance with a signal provided thereto and a control circuit to transition between a plurality of states responsive to levels of deviation from a nominal level in a process variable and to provide the signal to the switch circuit in accordance with signal levels thereof assigned to the respective states an access device communicatively coupled to the power monitor to provide action criteria data thereto that define state transition boundaries at levels of the process variables corresponding to the amounts of deviation and a communication module in the power monitor and a communication module in the access device between which a communication channel is formed over which the action criteria data are transmitted.,Various abnormalities progress over a long period of time as physical phenomena and it takes time from alarm area B to point f.Even if an abnormality occurs and is detected in the alarm area B urgent processing such as an emergency stop is unnecessary and a recovery time based on a spontaneous stop can be taken and accident expansion such as primary to secondary damage of accident phenomena does not occur and repair locations can be limited to minimal areas.,1.0,20130206.0,0.12215410626635115
296616.0,296616.0,4447_0,EP2528255A1,EP1455473,A control device according to any of claims 27 wherein the processor is configured for the purpose of monitoring the deviation between the frequencycontrolled clock signal and the phasecontrolled clock signal to compare the phase of the phasecontrolled clock signal to the phase of the frequencycontrolled clock signal.,,0.0,20121128.0,0.953730349218607
2633456.0,2633456.0,44085_0,EP2889742A1,EP2296370,The information processing apparatus according to anyone of claims 2 to 5 wherein the display control unit moves the thumbnails according to a users operation detected by the operation detection unit and moves the succeeding thumbnails later with respect to the earlier moved thumbnails.,The button section is a collective name of a plurality of buttons provided on the remote control 600 that will be described with reference to FIG.23.When a button in the button section is pressed an operation signal corresponding to the button is generated.The trigger switch 644 is provided on the front side or the back surface of the remote control 600 and detects an approach or a touch of a finger of a user.When the trigger switch 644 is on information related to a position a velocity and an acceleration detected by the angular velocity sensor 602 and the acceleration sensor 604 is enabled and the information related to a position a velocity and an acceleration is transmitted to a main body of the display device 10.,0.0,20150701.0,0.42154307408531644
2823616.0,2823616.0,116053_1,EP2911389A1,EP1835259,System for controlling a colour scheme as in claim 1 comprising a colour scheme control unit 101 arranged for determining said at least one colour hue based on said information on time andor location.,Concrete examples of the present invention will be described in detail below with reference to examples and figures.FIG.1 is a block diagram showing the structure of a navigation system constituting one embodiment of the present invention.FIG.2 is a screen layout diagram showing the layout of the display screen in the map mode.FIG.3 is a screen layout diagram showing the layout of the display screen in the navigator mode.FIG.4 is a screen layout diagram showing the layout of the display screen in the driving modein which the display method of the present invention is used.FIG.5 is a flowchart showing the operating procedure of a navigation system constituting an embodiment of the present invention.FIG.6 is a block diagram showing the structure of a navigation system constituting another embodiment of the present invention.,1.0,20150826.0,0.4947430217940595
1790776.0,1790776.0,19858_1,EP2781885A1,EP2418462,The method according to claim 6 further comprising generating using the first power measuring device information stored in the indoor apparatus and the measured power consumption first display data indicating the power consumption in the measurement target and generating using the second power measuring deviceinformation stored in the outdoor apparatus and the measured power consumption second display data indicating the power consumption in the measurement target.,Figure 3 shows a more detailed hardware block diagram 300 of HEG 102.Of specific interest is inputoutput IO block 302 at the bottom of the figure.The IO block 302 consists of chip LEDs 304306 and 308 which are used to convey network status for the three individualnetworks of the HEG 102.The LEDs convey status from off no network flashing network available to solid lit joined network for each network.Optionally an additional LED not shown may be provided to identify power availability.Also if additional networks are incorporated into the HEG 102 an additional LED may be add for the additional communication network.These simple status lights allow a user to confirm the HEG is working.By this design if there is an issue a user may connect with an display device for more detailed investigation of the problem and to correct the Issue.Also depicted is a reset push button 312 which as will be shown below may be assessed by a user externally on the HEG unit itself.,1.0,20140924.0,0.7315316070931801
231453.0,231453.0,18289_0,EP2518589A1,EP1681618,An input device comprising a base an electrical isolator disposed on the base and comprising at least a first element extending away from the base a first actuator of a plurality of actuators disposed on the base and on a first side of the first element and configured to provide first tactile feedback a second actuator of the plurality of actuators disposed on the base and on a second side of the first element and configured to provide second tactile feedback a touch sensor disposed with the first actuator and the second actuator and arranged to provide touch data such that input is provided based on the touch data.,Another aspect of the invention is to provide an improved handheld electronic device having a housing that includes a first portion and a second portion movably connected together with the handheld electronic device including a roller ball input a reduced keyboard and a disambiguation routine.,0.0,20121031.0,0.07620084090493973
2105813.0,2105813.0,38977_0,EP2824944A1,EP2052758,The method of claim 13 wherein the second antenna is insulated from the wearers skin to increase off body radiation of RF signals.,As shown in FIG.1B circuit 140 comprises a commonmode enabling frequency multiplexerfilter circuit configured to filter said highfrequency external RF signals received by said implantable antenna so as to pass only said commonmode highfrequency RF signals for processing to generate one or more of said internal signals and to multiplex commonmode high frequency RF signals corresponding to said internal signals received from said implantable component to form a highfrequency external RF signal for transmission to the one or more external devices via said implantable antenna and a differentialmode enabling frequency multiplexerfilter circuit configured to filter said lowfrequency external RF signals received by said implantable antenna so as to pass only said differentialmode lowfrequency RF signals for processing to generate one or more of said internal signals and to multiplex differentialmode lowfrequency RF signals corresponding to one or more of said internal signals received from said implantable component to form a lowfrequency external RF signal for transmission to the one or more external devices via said implantable antenna.,0.0,20150114.0,0.04197915290449572
4978799.0,4978799.0,143179_1,EP3144625A1,EP2811251,A cooling assembly according to any one of the preceding claims characterized in that the cooling assembly comprises a third heat transfer surface 30 and a fourth heat transfer surface 40 spaced apart from the third heat transfer surface 30 in the stack direction 101 the plurality of fin elements 2 being located between the third heat transfer surface 30 and the fourth heat transfer surface 40 wherein each of the second heat transfer surface 20 the third heat transfer surface 30 and the fourth heat transfer surface 40 is adapted to be in contact with a heat generating element.,The hollow sections 8 and 9 are produced in the selected end or both ends of the tubes 4 by first removing the internal walls 5 from the end of the tube.This can be done by milling with a water jet for instance.After this the end is plugged 30 by welding for instance such that fluid leakage from the hollow sections 8 and 9 to the outside can be avoided.,1.0,20170322.0,0.4645792589851726
2573057.0,2573057.0,42359_0,EP2883700A1,EP2505373,A printing apparatus according to claim 1 characterized in that the substantially convex shape of said printing surface 10 of the pad is of the spherical cap type.,The UVLED irradiator for provisional curing 3 is a device with a UVLED that emits ultraviolet mounted thereon and is forprovisionally curing the ultraviolet curable ink on the transfer pad unit 5 by irradiating the transfer pad unit 5 with ultraviolet.In addition if the ultraviolet which is emitted from the UVLED irradiator for provisional curing 3 has a short wavelength of less than 350 nm since it is difficult for the ultraviolet to reach the inside of the ultraviolet curable ink causing lack of exposure the ultraviolet curable ink is not sufficiently provisionally cured.Therefore the UVLED irradiator for provisional curing 3 emits ultraviolet having a relatively long wavelength in a range of 350 nm to 410 nm such that the ultraviolet reaches the inside of the ultraviolet curable ink.In addition the UVLED irradiator for provisional curing 3 may also have an LED of visible light such as blue mixed therein to cause ultraviolet to sufficiently reach the inside of the ultraviolet curable ink.,0.0,20150617.0,0.34908538529503275
1577604.0,1577604.0,68443_1,EP2747370A1,EP1513288,The method of Claim 1 characterized in that it further comprisesupon successfully establishing the first communications channel transmittingfrom the networkenabled device to the network gateway device on the first communications channela parameter of the networkenabled device required by the network gateway device to establish the networkenabled device as eligible for communication with the gateway device on a second communications protocol and operating the gateway device to receive the parameter of the networkenabled device on the first communications channel and to use the parameter to register the networkenabled device for communication to the network via the gateway device.,The provisioning device 801 can be used to provision wireless networked devices by providing SSID codes and WEP keys to provision wireless or wired network devices by providing network configuration information such as IP addresses proxy information domain information etc.to provision or provide applicationspecific information or provision a credential.,1.0,20140625.0,0.031208043757587678
544150.0,544150.0,36098_1,EP2574835A1,EP1429395,The lightguiding member 4 of claim 9 wherein for multiple microstructures 411 421 the microstructures 411 421 are arranged continuously or in isolated groups thereon.,A light radiator 34 is affixed to the terminal end 30 and a light opaque shroud 33 surrounds the light pipe 28 to keep the light generated by the solidstate light source from exiting the light pipe 28 other than through the light radiator 34.The light radiator 34 is preferably chosen from the same material as the light pipe 28 and if not molded as an original extension of the light pipe 28 may be attached by any suitable method to the light pipe 28 such as by gluing with a lighttransparent glue.Additionally the radiator 34 can be formed with helical grooves 50 as shown in Fig.5 or facets to further mimic the spectral emission of an incandescent source.One of the advantages of this solidstate light source is the positioning of the centerline 52 of the radiator 34 at the same relative height as the centerline 130 of the incandescent bulb 120.This allows the solidstate light source to use all of the advantages of the lamp reflector something that was not achieved by previous attempts at substituting solidstate light sources for incandescent ones.,1.0,20130403.0,0.5237190705669159
4657953.0,4657953.0,136355_1,EP3112927A1,EP2866074,A vision monitoring module configured to be fixed on a spectacle frame the module comprisingat least one sensor adapted to sense at least one parameter relating to the user of the spectacle frame that can be used to personalize an optical equipment for the userat least one communication unit adapted to communicate data indicative of the at least one parameter sensed by the at least one sensor to a monitoring component.,The controlling means may for example comprise a microprocessor.The reading mode is associated with a reading distance setpoint and the writing mode is associated with a writing distance setpoint.The values of the reading distance setpoint and the writing distance setpoint may be identical or different.For example the reading and writing distance setpoints may be about 40 cm.Alternatively the value of the reading distance setpoint may be greater than the value of the writing distance setpoint.,,20170104.0,0.11315789560126355
3913732.0,,154283_1,EP3034420A1,EP2594498,The method of any one of the foregoing claims characterized by comprising the step vii of arranging said modular operative group 4 4 in an initial approach position in which said first docking means 40 49 and said second docking means 5 48 are aligned and spaced with respect to one another parallelto said axis H said step vii being carried out before said step ii.,Thereby an easy selfalignment between pin 20 and receiving bush 21 can be obtained during assembly.,1.0,20160622.0,0.63834305979556
1014984.0,1014984.0,74513_1,EP2660750A1,EP1220172,The system of claim 2 wherein the controller 28 30 is configured to delete the new controller certificate when exiting the secure mode of operation.,In the secure mode the SFE means 25 are configured for enabling data exchange from any of the second data interface means 12 i.e.the keypad means 13 the display means 14 and the card reader means 15.This as indicated by reference numerals 27 28 and 29 respectively.,1.0,20131106.0,0.7320270652451497
1349316.0,1349316.0,14281_1,EP2719322A1,EP1849401,The imaging catheter system of claim 2 wherein the option to annotate the one or more images includes the option to add text to the one or more images.,Fig.4 shows the endoscope apparatus 1 of the present embodiment.If the annotation function is executed by pressing the PC card display key 73 in Fig.3 then the CPU controls the PC card controller 48 or the USB host controller 46 as explained above and reads out image data and information from the memory card 10 or the USB memory 9 which is a storage medium.Then the CPU 38 causes the monitor 5 to display an annotation screen 5A which includes the plurality of images shown in Fig.4 via the graphic displayingsuperimposition unit 32.,1.0,20140416.0,0.9650085544694392
112540.0,112540.0,31116_1,EP2491782A1,EP1175823,The beating apparatus according to one or more of the preceding claims characterized in that said body 13 is provided with two arms 13a 13b which are lateral to said crank 21 said at least one beating assembly 11 12 comprisinga first one 11 of said beating assembly 11 12 which comprises a first one 14 of said oscillating sector 14 15 which is pivoted to a first one 13a of said arms 13a 13b by means of a first one 17 of said pivot 17 18 and is functionally coupled with said crank 21 by means of a first one 19 of said linkage 19 20 anda second one 12 of said beating assembly 11 12 which comprises a second one 15 of said oscillating sector 14 15 which is pivoted to the second one 13b of said arms 13a 13b by means of a second one 18 of said pivot 17 18 and is functionally coupled to said crank 21 by means of a second one 20 of said linkage 19 20.,Each shaker member 20 comprises a support element 21 and a plurality of prongs 22 rigidly fixed to the element 21.Theprongs 22 of each member 20 lie on the same ideal lying surface which is virtually flat or slightly cylindricalfrustoconical with a large radius of curvature this means that it is possible to identify said ideal lying surface on which the prong axes lie or from which the prong axes are spaced by a distance which is small relative to the maximum distance between them in addition some of the prongs as explained for example hereinafter can deviate from said ideal lying surface.,1.0,20120829.0,0.36403095561156384
31919.0,31919.0,32686_1,EP2477448A1,EP1480427,The method according to claim 1 or 2 characterised in that said auto connect mechanism is activated if the first subscriber is in a busy state due to an initiated ongoing establishment attempt in particular the unsuccessful and ongoing reestablishment attempt.,According to yet another aspect of the invention when it is detected that both parties dropped from a communication that has a corresponding persistent connection feature active the communication is reestablished to both parties.,1.0,20120718.0,0.5499471421702549
2328322.0,2328322.0,87900_1,EP2854282A1,EP2549634,An electrical apparatus according to any preceding claim wherein each chainlink submodule includes a fault indicator.,Further in the present embodiment the main circuit of each cell can feed electrical power for the cell controller 204 and for the gate driver 206.Therefore there is no need to provide insulation against a ground potential with aninsulating transformer or the like.Hence the present embodiment makes it possible to reduce the size and weight of each cell.This advantage does not depend on whether the employed configuration includes the aforementioned failure bit.,1.0,20150401.0,0.3748272841625696
3668026.0,3668026.0,168141_0,EP3010050A1,EP2755245,The device according to claim 9 wherein the number of the atleast one first throughhole located between first ones of the second throughholes differs from the number of the at least one first throughhole located between second ones of the second throughholes.,The insulating ion implantation layer 131 may be formed by implanting insulating ions into the light emitting structure 110 through an ion implantation process.The insulating ion implantation layer 131 may be implanted in a portion of the second conductive semiconductor layer 113.The insulating ion implantation layer 131 may be implanted in a portion of the active layer 112.The insulating ion implantation layer 131 may be implanted in a portion of the first conductive semiconductor layer 111.For example the insulating ion implantation layer 131 may be formed by implanting at least one of an N ion an O ion and an Ar ion.,0.0,20160420.0,0.230808317703053
